区分,薬価基準収載医薬品コード,成分名,規格,Unnamed: 4,Unnamed: 5,Unnamed: 6,品名,メーカー名,診療報酬において加算等の算定対象となる後発医薬品,先発医薬品,同一剤形・規格の後発医薬品がある先発医薬品,薬価,経過措置による使用期限,備考
内用薬,2133002M1062,トリアムテレン,５０ｍｇ１カプセル,,,,トリテレン・カプセル５０ｍｇ,京都薬品工業,,,,19.9,R8.3.31まで,
内用薬,2134001X1010,アセタゾラミド,１ｇ,局,,,アセタゾラミド,,,,,81.7,,
内用薬,2134002F1109,アセタゾラミド,２５０ｍｇ１錠,,,,ダイアモックス錠２５０ｍｇ,三和化学研究所,,,,18.0,,
内用薬,2135001F1128,メフルシド,２５ｍｇ１錠,局,,,バイカロン錠２５ｍｇ,田辺ファーマ,,先発品,○,10.4,,
内用薬,2135001F1136,メフルシド,２５ｍｇ１錠,局,,,メフルシド錠２５ｍｇ「日医工」,日医工,後発品,,,6.3,,
内用薬,2139001Q1039,イソソルビド,７０％２０ｇ１個,,,,イソソルビド内服ゼリー７０％分包２０ｇ「日医工」,三和化学研究所,★,,,73.4,,
内用薬,2139001Q2035,イソソルビド,７０％３０ｇ１個,,,,イソソルビド内服ゼリー７０％分包３０ｇ「日医工」,三和化学研究所,★,,,99.7,,
内用薬,2139001S1010,イソソルビド,７０％１ｍＬ,,,,イソソルビド７０％液,,後発品,,,2.6,,
内用薬,2139001S1060,イソソルビド,７０％１ｍＬ,,,,イソバイドシロップ７０％,興和,,先発品,○,2.7,,
内用薬,2139001S2032,イソソルビド,７０％３０ｍＬ１包,,,,イソバイドシロップ７０％分包３０ｍＬ,興和,,先発品,,74.2,,
内用薬,2139001S2040,イソソルビド,７０％３０ｍＬ１包,,,,イソソルビド内用液７０％分包３０ｍＬ「ＣＥＯ」,セオリアファーマ,★,,,99.7,,
内用薬,2139001S3020,イソソルビド,７０％２０ｍＬ１包,,,,イソバイドシロップ７０％分包２０ｍＬ,興和,,先発品,,55.3,,
内用薬,2139001S4027,イソソルビド,７０％２３ｍＬ１包,,,,イソバイドシロップ７０％分包２３ｍＬ,興和,,先発品,,57.6,,
内用薬,2139001S5023,イソソルビド,７０％４０ｍＬ１包,,,,イソソルビド内用液７０％分包４０ｍＬ「ＣＥＯ」,セオリアファーマ,後発品,,,125.8,R8.3.31まで,
内用薬,2139005C1048,フロセミド,４％１ｇ,,,,フロセミド細粒４％「ＥＭＥＣ」,エルメッド,,,,27.4,,
内用薬,2139005F1010,フロセミド,２０ｍｇ１錠,,,,フロセミド２０ｍｇ錠,,後発品,,,6.3,,
内用薬,2139005F1052,フロセミド,２０ｍｇ１錠,局,,,ラシックス錠２０ｍｇ,サノフィ,,準先発品,○,10.1,,
内用薬,2139005F2016,フロセミド,４０ｍｇ１錠,,,,フロセミド４０ｍｇ錠,,後発品,,,6.6,,
内用薬,2139005F2342,フロセミド,４０ｍｇ１錠,局,,,ラシックス錠４０ｍｇ,サノフィ,,準先発品,○,11.2,,
内用薬,2139005F3012,フロセミド,１０ｍｇ１錠,,,,フロセミド１０ｍｇ錠,,後発品,,,6.3,,
内用薬,2139005F3039,フロセミド,１０ｍｇ１錠,局,,,ラシックス錠１０ｍｇ,サノフィ,,準先発品,○,9.6,,
内用薬,2139008F1013,アゾセミド,６０ｍｇ１錠,,,,アゾセミド６０ｍｇ錠,,後発品,,,11.3,,
内用薬,2139008F1056,アゾセミド,６０ｍｇ１錠,局,,,ダイアート錠６０ｍｇ,三和化学研究所,,先発品,○,15.5,,
内用薬,2139008F2010,アゾセミド,３０ｍｇ１錠,,,,アゾセミド３０ｍｇ錠,,後発品,,,10.4,,
内用薬,2139008F2028,アゾセミド,３０ｍｇ１錠,局,,,ダイアート錠３０ｍｇ,三和化学研究所,,先発品,○,10.7,,
内用薬,2139009F1026,トラセミド,４ｍｇ１錠,,,,ルプラック錠４ｍｇ,田辺ファーマ,,先発品,○,14.4,,
内用薬,2139009F1034,トラセミド,４ｍｇ１錠,,,,トラセミド錠４ｍｇ「ＫＯ」,寿製薬,後発品,,,6.1,,
内用薬,2139009F2022,トラセミド,８ｍｇ１錠,,,,ルプラック錠８ｍｇ,田辺ファーマ,,先発品,○,23.3,,
内用薬,2139009F2030,トラセミド,８ｍｇ１錠,,,,トラセミド錠８ｍｇ「ＫＯ」,寿製薬,後発品,,,7.3,,
内用薬,2139009F3029,トラセミド,４ｍｇ１錠,,,,トラセミドＯＤ錠４ｍｇ「ＴＥ」,トーアエイヨー,後発品,,,6.1,,
内用薬,2139009F4025,トラセミド,８ｍｇ１錠,,,,トラセミドＯＤ錠８ｍｇ「ＴＥ」,トーアエイヨー,後発品,,,7.3,,
内用薬,2139011D1022,トルバプタン,１％１ｇ,,,,サムスカ顆粒１％,大塚製薬,,先発品,○,1257.6,,
内用薬,2139011D1030,トルバプタン,１％１ｇ,,,,トルバプタン顆粒１％「トーワ」,東和薬品,後発品,,,556.7,,
内用薬,2139011D1049,トルバプタン,１％１ｇ,,,,トルバプタン顆粒１％「サワイ」,沢井製薬,後発品,,,522.8,,
内用薬,2139011F3026,トルバプタン,７．５ｍｇ１錠,,,,サムスカＯＤ錠７．５ｍｇ,大塚製薬,,先発品,○,787.4,,
内用薬,2139011F3034,トルバプタン,７．５ｍｇ１錠,,,,トルバプタンＯＤ錠７．５ｍｇ「ＤＳＥＰ」,第一三共エスファ,後発品,,,309.0,,
内用薬,2139011F3042,トルバプタン,７．５ｍｇ１錠,,,,トルバプタンＯＤ錠７．５ｍｇ「ＴＥ」,トーアエイヨー,後発品,,,309.0,,
内用薬,2139011F3050,トルバプタン,７．５ｍｇ１錠,,,,トルバプタンＯＤ錠７．５ｍｇ「オーツカ」,大塚製薬工場,後発品,,,309.0,,
内用薬,2139011F3069,トルバプタン,７．５ｍｇ１錠,,,,トルバプタンＯＤ錠７．５ｍｇ「ニプロ」,ニプロ,後発品,,,309.0,,
内用薬,2139011F3085,トルバプタン,７．５ｍｇ１錠,,,,トルバプタンＯＤ錠７．５ｍｇ「サワイ」,沢井製薬,後発品,,,309.0,,
内用薬,2139011F3093,トルバプタン,７．５ｍｇ１錠,,,,トルバプタンＯＤ錠７．５ｍｇ「トーワ」,東和薬品,後発品,,,309.0,,
内用薬,2139011F4022,トルバプタン,１５ｍｇ１錠,,,,サムスカＯＤ錠１５ｍｇ,大塚製薬,,先発品,○,1206.7,,
内用薬,2139011F4030,トルバプタン,１５ｍｇ１錠,,,,トルバプタンＯＤ錠１５ｍｇ「ＤＳＥＰ」,第一三共エスファ,後発品,,,538.2,,
内用薬,2139011F4057,トルバプタン,１５ｍｇ１錠,,,,トルバプタンＯＤ錠１５ｍｇ「ＴＥ」,トーアエイヨー,後発品,,,538.2,,
内用薬,2139011F4065,トルバプタン,１５ｍｇ１錠,,,,トルバプタンＯＤ錠１５ｍｇ「オーツカ」,大塚製薬工場,後発品,,,538.2,,
内用薬,2139011F4073,トルバプタン,１５ｍｇ１錠,,,,トルバプタンＯＤ錠１５ｍｇ「サワイ」,沢井製薬,後発品,,,538.2,,
内用薬,2139011F4081,トルバプタン,１５ｍｇ１錠,,,,トルバプタンＯＤ錠１５ｍｇ「トーワ」,東和薬品,後発品,,,538.2,,
内用薬,2139011F4090,トルバプタン,１５ｍｇ１錠,,,,トルバプタンＯＤ錠１５ｍｇ「ニプロ」,ニプロ,後発品,,,538.2,,
内用薬,2139011F5029,トルバプタン,３．７５ｍｇ１錠,,,,トルバプタンＯＤ錠３．７５ｍｇ「ＴＥ」,トーアエイヨー,後発品,,,177.5,,R7.12.5収載
内用薬,2139011F5037,トルバプタン,３．７５ｍｇ１錠,,,,トルバプタンＯＤ錠３．７５ｍｇ「ニプロ」,ニプロ,後発品,,,177.5,,R7.12.5収載
内用薬,2142004B2015,ヒドララジン塩酸塩,１０％１ｇ,局,,,ヒドララジン塩酸塩散,,,,,8.4,,
内用薬,2142004F1010,ヒドララジン塩酸塩,１０ｍｇ１錠,局,,,ヒドララジン塩酸塩錠,,,,,9.7,,
内用薬,2142004F2017,ヒドララジン塩酸塩,２５ｍｇ１錠,局,,,ヒドララジン塩酸塩錠,,,,,10.1,,
内用薬,2142004F3013,ヒドララジン塩酸塩,５０ｍｇ１錠,局,,,ヒドララジン塩酸塩錠,,,,,9.8,,
内用薬,2143006B2011,レセルピン,０．１％１ｇ,局,,,レセルピン散０．１％,,,,,7.5,,
内用薬,2143006F2013,レセルピン,０．２５ｍｇ１錠,局,,,レセルピン錠,,,,,9.8,,
内用薬,2144001C1074,カプトプリル,５％１ｇ,,,,カプトリル細粒５％,アルフレッサファーマ,,先発品,,17.2,,
内用薬,2144001F1020,カプトプリル,１２．５ｍｇ１錠,,,,カプトリル錠１２．５ｍｇ,アルフレッサファーマ,,先発品,,8.3,,
内用薬,2144001F2026,カプトプリル,２５ｍｇ１錠,,,,カプトリル錠２５ｍｇ,アルフレッサファーマ,,先発品,,9.6,,
内用薬,2144001N1059,カプトプリル,１８．７５ｍｇ１カプセル,,,,カプトリル－Ｒカプセル１８．７５ｍｇ,アルフレッサファーマ,,先発品,,21.2,,
内用薬,2144002C1036,エナラプリルマレイン酸塩,１％１ｇ,,,,エナラプリルマレイン酸塩細粒１％「アメル」,共和薬品工業,後発品,,,53.2,,
内用薬,2144002F1016,エナラプリルマレイン酸塩,２．５ｍｇ１錠,,,,エナラプリルマレイン酸塩２．５ｍｇ錠,,後発品,,,10.4,,
内用薬,2144002F1024,エナラプリルマレイン酸塩,２．５ｍｇ１錠,局,,,レニベース錠２．５,オルガノン,,先発品,○,11.0,,
内用薬,2144002F2012,エナラプリルマレイン酸塩,５ｍｇ１錠,,,,エナラプリルマレイン酸塩５ｍｇ錠,,後発品,,,10.4,,
内用薬,2144002F2020,エナラプリルマレイン酸塩,５ｍｇ１錠,局,,,レニベース錠５,オルガノン,,先発品,○,13.2,,
内用薬,2144002F3019,エナラプリルマレイン酸塩,１０ｍｇ１錠,,,,エナラプリルマレイン酸塩１０ｍｇ錠,,後発品,,,10.4,,
内用薬,2144002F3027,エナラプリルマレイン酸塩,１０ｍｇ１錠,局,,,レニベース錠１０,オルガノン,,先発品,○,13.9,,
内用薬,2144002F3302,エナラプリルマレイン酸塩,１０ｍｇ１錠,局,,,エナラプリルマレイン酸塩錠１０ｍｇ「ＮｉｋＰ」,日医工,後発品,,,11.1,,
内用薬,2144002F3345,エナラプリルマレイン酸塩,１０ｍｇ１錠,局,,,エナラプリルマレイン酸塩錠１０ｍｇ「杏林」,キョーリンリメディオ,後発品,,,11.1,,
内用薬,2144003F1010,アラセプリル,１２．５ｍｇ１錠,,,,アラセプリル１２．５ｍｇ錠,,後発品,,,9.4,,
内用薬,2144003F2017,アラセプリル,２５ｍｇ１錠,,,,アラセプリル２５ｍｇ錠,,後発品,,,10.1,,
内用薬,2144003F2025,アラセプリル,２５ｍｇ１錠,局,,,セタプリル錠２５ｍｇ,住友ファーマ,,先発品,○,15.5,,
内用薬,2144003F3013,アラセプリル,５０ｍｇ１錠,,,,アラセプリル５０ｍｇ錠,,後発品,,,10.1,,
内用薬,2144004F1023,デラプリル塩酸塩,７．５ｍｇ１錠,,,,アデカット７．５ｍｇ錠,Ｔ’ｓ製薬,,先発品,,14.4,,
内用薬,2144004F2020,デラプリル塩酸塩,１５ｍｇ１錠,,,,アデカット１５ｍｇ錠,Ｔ’ｓ製薬,,先発品,,21.1,,
内用薬,2144004F3026,デラプリル塩酸塩,３０ｍｇ１錠,,,,アデカット３０ｍｇ錠,Ｔ’ｓ製薬,,先発品,,30.1,,
内用薬,2144006F1014,リシノプリル水和物,５ｍｇ１錠,,,,リシノプリル５ｍｇ錠,,後発品,,,10.4,,
内用薬,2144006F1030,リシノプリル水和物,５ｍｇ１錠,局,,,ロンゲス錠５ｍｇ,共和薬品工業,,先発品,○,14.6,,
内用薬,2144006F2010,リシノプリル水和物,１０ｍｇ１錠,,,,リシノプリル１０ｍｇ錠,,後発品,,,10.4,,
内用薬,2144006F2037,リシノプリル水和物,１０ｍｇ１錠,局,,,ロンゲス錠１０ｍｇ,共和薬品工業,,先発品,○,18.6,,
内用薬,2144006F2169,リシノプリル水和物,１０ｍｇ１錠,局,,,リシノプリル錠１０ｍｇ「サワイ」,沢井製薬,後発品,,,11.0,,
内用薬,2144006F3017,リシノプリル水和物,２０ｍｇ１錠,,,,リシノプリル２０ｍｇ錠,,後発品,,,10.4,,
内用薬,2144006F3033,リシノプリル水和物,２０ｍｇ１錠,局,,,ロンゲス錠２０ｍｇ,共和薬品工業,,先発品,○,19.6,,
内用薬,2144006F3041,リシノプリル水和物,２０ｍｇ１錠,局,,,リシノプリル錠２０ｍｇ「トーワ」,東和薬品,後発品,,,13.7,,
内用薬,2144006F3149,リシノプリル水和物,２０ｍｇ１錠,局,,,リシノプリル錠２０ｍｇ「ＮＩＧ」,日医工岐阜工場,後発品,,,14.7,,
内用薬,2144008F1013,イミダプリル塩酸塩,２．５ｍｇ１錠,,,,イミダプリル塩酸塩２．５ｍｇ錠,,後発品,,,10.4,,
内用薬,2144008F1021,イミダプリル塩酸塩,２．５ｍｇ１錠,局,,,タナトリル錠２．５,田辺ファーマ,,先発品,○,17.9,,
内用薬,2144008F2010,イミダプリル塩酸塩,５ｍｇ１錠,,,,イミダプリル塩酸塩５ｍｇ錠,,後発品,,,15.1,,
内用薬,2144008F2028,イミダプリル塩酸塩,５ｍｇ１錠,局,,,タナトリル錠５,田辺ファーマ,,先発品,○,31.3,,
内用薬,2144008F3016,イミダプリル塩酸塩,１０ｍｇ１錠,,,,イミダプリル塩酸塩１０ｍｇ錠,,後発品,,,30.2,,
内用薬,2144008F3024,イミダプリル塩酸塩,１０ｍｇ１錠,局,,,タナトリル錠１０,田辺ファーマ,,先発品,○,55.8,,
内用薬,2144009F1018,テモカプリル塩酸塩,１ｍｇ１錠,,,,テモカプリル塩酸塩１ｍｇ錠,,後発品,,,10.4,,
内用薬,2144009F1026,テモカプリル塩酸塩,１ｍｇ１錠,局,,,エースコール錠１ｍｇ,アルフレッサファーマ,,先発品,○,16.5,,
内用薬,2144009F1182,テモカプリル塩酸塩,１ｍｇ１錠,局,,,テモカプリル塩酸塩錠１ｍｇ「フェルゼン」,ダイト,後発品,,,14.5,,
内用薬,2144009F2014,テモカプリル塩酸塩,２ｍｇ１錠,,,,テモカプリル塩酸塩２ｍｇ錠,,後発品,,,17.1,,
内用薬,2144009F2022,テモカプリル塩酸塩,２ｍｇ１錠,局,,,エースコール錠２ｍｇ,アルフレッサファーマ,,先発品,○,32.9,,
内用薬,2144009F3010,テモカプリル塩酸塩,４ｍｇ１錠,,,,テモカプリル塩酸塩４ｍｇ錠,,後発品,,,34.4,,
内用薬,2144009F3029,テモカプリル塩酸塩,４ｍｇ１錠,局,,,エースコール錠４ｍｇ,アルフレッサファーマ,,先発品,○,61.9,,
内用薬,2144011F1015,トランドラプリル,０．５ｍｇ１錠,,,,トランドラプリル０．５ｍｇ錠,,後発品,,,14.5,,
内用薬,2144011F1023,トランドラプリル,０．５ｍｇ１錠,,,,オドリック錠０．５ｍｇ,日本新薬,,先発品,○,19.6,,
内用薬,2144011F2011,トランドラプリル,１ｍｇ１錠,,,,トランドラプリル１ｍｇ錠,,後発品,,,15.1,,
内用薬,2144011F2020,トランドラプリル,１ｍｇ１錠,,,,オドリック錠１ｍｇ,日本新薬,,先発品,○,21.5,,
内用薬,2144012F1010,ペリンドプリルエルブミン,２ｍｇ１錠,,,,ペリンドプリルエルブミン２ｍｇ錠,,後発品,,,15.8,,
内用薬,2144012F1028,ペリンドプリルエルブミン,２ｍｇ１錠,,,,コバシル錠２ｍｇ,協和キリン,,先発品,○,28.4,R8.3.31まで,
内用薬,2144012F2016,ペリンドプリルエルブミン,４ｍｇ１錠,,,,ペリンドプリルエルブミン４ｍｇ錠,,後発品,,,27.7,,
内用薬,2144012F2024,ペリンドプリルエルブミン,４ｍｇ１錠,,,,コバシル錠４ｍｇ,協和キリン,,先発品,○,51.1,R8.3.31まで,
内用薬,2145001F1019,メチルドパ水和物,１２５ｍｇ１錠,局,,,メチルドパ錠,,,,,10.4,,
内用薬,2145001F1043,メチルドパ水和物,１２５ｍｇ１錠,局,,,メチルドパ錠（ツルハラ）１２５,鶴原製薬,,,,13.7,,
内用薬,2145001F2015,メチルドパ水和物,２５０ｍｇ１錠,局,,,メチルドパ錠,,,,,16.5,,
内用薬,2145001F2040,メチルドパ水和物,２５０ｍｇ１錠,局,,,アルドメット錠２５０,ミノファーゲン製薬,,,,16.8,,
内用薬,2149001F1034,クロニジン塩酸塩,０．０７５ｍｇ１錠,,,,カタプレス錠７５μｇ,Ｍｅｄｉｃａｌ　Ｐａｒｋｌａｎｄ,,先発品,,6.1,,
内用薬,2149001F2065,クロニジン塩酸塩,０．１５ｍｇ１錠,,,,カタプレス錠１５０μｇ,Ｍｅｄｉｃａｌ　Ｐａｒｋｌａｎｄ,,先発品,,6.1,,
内用薬,2149002F1128,プラゾシン塩酸塩,０．５ｍｇ１錠,,,,ミニプレス錠０．５ｍｇ,ファイザー,,先発品,,6.1,,
内用薬,2149002F2159,プラゾシン塩酸塩,１ｍｇ１錠,,,,ミニプレス錠１ｍｇ,ファイザー,,先発品,,7.9,,
内用薬,2149009F1030,ラベタロール塩酸塩,５０ｍｇ１錠,局,,,トランデート錠５０ｍｇ,サンドファーマ,,先発品,,10.4,,
内用薬,2149009F1081,ラベタロール塩酸塩,５０ｍｇ１錠,局,,,ラベタロール塩酸塩錠５０ｍｇ「トーワ」,東和薬品,後発品,,,6.4,R8.3.31まで,
内用薬,2149009F2010,ラベタロール塩酸塩,１００ｍｇ１錠,,,,ラベタロール塩酸塩１００ｍｇ錠,,後発品,,,10.1,R8.3.31まで,
内用薬,2149009F2037,ラベタロール塩酸塩,１００ｍｇ１錠,局,,,トランデート錠１００ｍｇ,サンドファーマ,,先発品,,17.4,,
内用薬,2149010F1017,メトプロロール酒石酸塩,２０ｍｇ１錠,,,,メトプロロール酒石酸塩２０ｍｇ錠,,後発品,,,7.6,,
内用薬,2149010F1025,メトプロロール酒石酸塩,２０ｍｇ１錠,局,,,セロケン錠２０ｍｇ,太陽ファルマ,,先発品,○,10.4,,
内用薬,2149010F1033,メトプロロール酒石酸塩,２０ｍｇ１錠,局,,,ロプレソール錠２０ｍｇ,サンファーマ,,先発品,○,10.4,,
内用薬,2149010F2013,メトプロロール酒石酸塩,４０ｍｇ１錠,,,,メトプロロール酒石酸塩４０ｍｇ錠,,後発品,,,7.7,,
内用薬,2149010F2072,メトプロロール酒石酸塩,４０ｍｇ１錠,局,,,ロプレソール錠４０ｍｇ,サンファーマ,,先発品,○,11.8,,
内用薬,2149010G1047,メトプロロール酒石酸塩,１２０ｍｇ１錠,,,,セロケンＬ錠１２０ｍｇ,太陽ファルマ,,先発品,,66.8,,
内用薬,2149010G1055,メトプロロール酒石酸塩,１２０ｍｇ１錠,,,,ロプレソールＳＲ錠１２０ｍｇ,サンファーマ,,先発品,,64.0,,
内用薬,2149012F1059,インダパミド,１ｍｇ１錠,局,,,ナトリックス錠１,京都薬品工業,,先発品,,10.4,,
内用薬,2149012F2020,インダパミド,２ｍｇ１錠,局,,,ナトリックス錠２,京都薬品工業,,先発品,,13.5,,
内用薬,2149014M1065,プロプラノロール塩酸塩,６０ｍｇ１カプセル,,,,プロプラノロール塩酸塩徐放カプセル６０ｍｇ「サワイ」,沢井製薬,後発品,,,19.3,R8.3.31まで,
